tweet,sentiment
"Elstree 1976 # Fandango Movie Tickets, Yeah we<U+0092>ve got em  @ https://t.co/ErVDyXeUgN https://t.co/9fSOcJn1QS",1
"Elstree 1976: Trailer 1 #Fandango Movie Tickets, Yeah we<U+0092>ve got em 
@ https://t.co/XrxLOyRFoB
See the Preview before you get your tickets",1
RT @SusanShopmaker: It's Friday !  Those People Movie Trailer https://t.co/pDtTgvJZ3N via @YouTube @ThosePeopleFilm .,0
It's Friday !  Those People Movie Trailer https://t.co/pDtTgvJZ3N via @YouTube @ThosePeopleFilm .,0
RT @indiewire: How Rob Reiner survived 20 years of bad movie making https://t.co/z5XIxCufzn https://t.co/7Cb8r7o5EW,0
#film Being Charlie Movie Review &amp; Film Summary (2016) | Roger Ebert... https://t.co/IRFOrlCzwB,1
"RT @MichaelRCaputo: BREAKING: Rob Reiner only wants Democrats to watch his new movie ""Being Charlie"" https://t.co/5RWpH7I4cz",0
"RT @indiewire: After 20 years of mixed results, Rob Reiner finally has something meaningful to offer on the big screen https://t.co/z5XIxCu<U+0085>",1
"Being Charlie' is the best Rob Reiner movie in years, whatever that means https://t.co/5ooO6mganq https://t.co/Umi0HrZVp4",1
"BREAKING: Rob Reiner only wants Democrats to watch his new movie ""Being Charlie"" https://t.co/5RWpH7I4cz",1
#film Being Charlie - Movie Trailers - iTunes... https://t.co/HBzLZqqOFS,1
"RT @businessinsider: A 22-year-old former addict wrote about rehab, and his famous dad Rob Reiner made it a movie https://t.co/4MgHmO1LZb h<U+0085>",1
"After 20 years of mixed results, Rob Reiner finally has something meaningful to offer on the big screen https://t.co/z5XIxCufzn",1
#SusanSarandon Leads Star-Packed <U+0091>Mothers And Daughters<U+0092>; Rob &amp; Nick Reine... https://t.co/ihQv3ylW3D #Movies #Movie https://t.co/DTKJJYErbj,1
<U+0091>#BeingCharlie<U+0092> Clip: Director #RobReiner<U+0092>s Personal Film #WrittenBy His Son https://t.co/PJmnHrj1ap #Movies #Movie https://t.co/GUtxBtvqSr,0
"Hard to embrace #BeingCharlie, despite sobering look at addiction https://t.co/vtfCVAcbQ3 #Movies #Movie https://t.co/HTwYiXs83a",1
<U+0093>THE OFFERING<U+0094> (Movie Review) https://t.co/2H4VObJT0A,0
<U+0093>THE OFFERING<U+0094> (Movie Review) https://t.co/it47otivWR,1
#film The Offering Movie CLIP - He Is Coming Back (2016) - Horror Mov... https://t.co/ERwy4khBIo,0
Totes accidentally got my coworker in trouble by walking into my job after the movie and offering her popcorn. Whoops,1
https://t.co/9EsH6ftpsf,1
#film Dark Horse Movie Review &amp; Film Summary (2016) | Roger Ebert... https://t.co/2YbU5fBQrA,1
RT @indiewire: 2016 Summer Movie Preview: 10 New Movies From Female Directors https://t.co/K797ygElh3 https://t.co/0AOfudngaE,1
"RT @povdocs: This summer, catch some rays and flicks by female filmmakers. Here's the list you need by @indiewire. https://t.co/MUd74pAgKt",0
RT @Womens_eNews: Movie Reviews: Documentary 'Dark Horse' is a Big Winner https://t.co/kgMmd0l9G9 https://t.co/i5XRPwLoBG,1
Movie Reviews: Documentary 'Dark Horse' is a Big Winner https://t.co/kgMmd0l9G9 https://t.co/i5XRPwLoBG,1
RT @indiewire: These 10 female filmmakers are set to dominate the summer movie season https://t.co/K797ygElh3 https://t.co/LktkxCeZmJ,1
RT @katerbland: Our entire (still rolling out!) summer preview is here: https://t.co/paVBOIBCSx But this might be my favorite one: https://<U+0085>,1
"I wrote about the familiar but character-rooted Dark Horse, which is not to be confused with the Maori chess movie. https://t.co/V32eLbimF4",0
"RT @alysiareiner: Another article singing praises of mad talented @meeraonthewall (yes she is THAT AWESOME) 
https://t.co/wEC5TvITKx https:<U+0085>",0
Lots of films by #FemaleDirectors coming out this summer. https://t.co/BiJr5Rl2fw,1
[Review] #DarkHorse https://t.co/4ttAgbOgRM #Movies #Movie https://t.co/KDMSnAGPAN,0
"Another article singing praises of mad talented @meeraonthewall (yes she is THAT AWESOME) 
https://t.co/wEC5TvITKx https://t.co/CTNwnh6N08",1
2016 Summer Movie Preview: Female Directors &amp; Filmmakers | Indiewire #womeninfilm  https://t.co/lriwlJ25UT,0
Underdog #DarkHorse is cute but underwhelming https://t.co/rXMugJpLo7 #Movies #Movie https://t.co/M9r0UPk7fh,0
RT @advsinpoortaste: Opinion: #CaptainAmericaCivilWar changes the game &amp; raises the bar @Marvel #movie #spiderman https://t.co/vICce8t5A9 h<U+0085>,0
#trump John Hanlon - Captain America: Civil War Review: Marvel movie thoughtful<U+0085> https://t.co/Gd7ivk9B7G #GOPdebate https://t.co/zFBF8gR4vP,1
"Either Ken Burns got a LOT of stuff wrong in that PBS series, or this CAPTAIN AMERICA CIVIL WAR movie has a very misleading title.",0
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/m9eskb1xNc",1
"home now, the movie captain america civil war was real good, the hype is true",1
Captain America: Civil War' Is The Mightiest Marvel Movie https://t.co/NyAIZ7EpP9,1
EVERYONE GO SEE CAPTAIN AMERICA: CIVIL WAR! Amazing movie.,1
Opinion: #CaptainAmericaCivilWar changes the game &amp; raises the bar @Marvel #movie #spiderman https://t.co/vICce8t5A9 https://t.co/AC7cqZypNk,0
I liked a @YouTube video from @tytwtf https://t.co/4hilcQ3qsF Captain America: Civil War -- SPOILER-FREE Movie Review,1
watching Captain America: Civil <U+034F>Wa<U+034F>r at Boston Common Lowes Movie Theater https://t.co/06ZBvhCSqZ,1
off to see captain america civil war... alone but it should be a good movie anyways .... have a great day fuzzys see you soon,1
<U+0091>Captain America: Civil War<U+0092> makes the super heroes look imbecile (Movie<U+00A0>Review) https://t.co/EGIcJR137o https://t.co/XyT8F4sUPd,1
Captain America: Civil War is the greatest Marvel movie ever made. Cannot wait for Infinity Wars!,1
MOVIE REVIEW: Avengers declare war on each other in revitalized 'Captain America: Civil War'   https://t.co/Q9W36xS23z,1
Captain America:  Civil War is the BIG movie this weekend!  Check out @Fandango movie review @magic1067 !  https://t.co/vTlZRUkmHY,1
$DIS Disney<U+0092>s <U+0091>Captain America: Civil War<U+0092>  another awesome movie which will print $$$$$ -  stock future $108 - $110 $$$$$,1
"20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet  https://t.co/vFpUEWJvlb via @enews",1
from MW Daily News.. MOVIE REVIEW: Avengers declare war on each other in revitalized 'Captain America: Civil ... https://t.co/CwzZhEDhET,1
I liked a @YouTube video https://t.co/XY1m6WjOgF Captain America: Civil War - Movie Review,1
"#117 Captain America Civil War, best MCU movie yet. #DLMChallenge #366movies #366days",1
Movie time! (@ Showcase Cinema de Lux Patriot Place for Captain America: Civil War) https://t.co/JrzHfgcOjM https://t.co/XYBDFJmXsq,0
Captain America: Civil War has evolved the superhero movie genre.,1
Captain America: Civil War is by far the best superhero movie to date. There is no comparison,1
Captain America: Civil War or Chris Evan's Arms: The Movie??,0
Captain America: Civil War = best superhero movie EVER. I'm still emotional.,1
This just in: Captain America: Civil War is a damn good superhero movie.,1
RT @indiewire: Here are the 16 studio films we can't wait to see this summer https://t.co/BoxXWl2z06 #TheNiceGuys #TheConjuring2 https://t.<U+0085>,1
"This evening at AMC Loews Theatre, I'll be going to ""Captain America: Civil War"" (2016). I'll probably like this movie!",0
I can't wait to see Captain America Civil War with @AaronMHaag!!! #datenight #movie #Avengers,1
Can't wait to see the Black Panther movie tomorrow or as some of ya'll are calling it 'Captain America: Civil War',1
RT @indiewire: 2016 Summer Movie Preview: 16 Blockbusters You Can't Miss This Season https://t.co/BoxXWl2z06 https://t.co/fBuh6gYAYD,1
"RT @Phil_Elmore: Salon hates ""Captain America: Civil War"" for ""making Captain America a douchey libertarian."" There is no better reason to<U+0085>",0
"RT @IndustryFixxMag: @ContinentalFive 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t<U+0085>",1
"@ContinentalFive 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/jtx70Ve3Qj",0
"RT @IndustryFixxMag: @IAMPOKERFACE 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co<U+0085>",1
"@IAMPOKERFACE 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/jMNOhgItv6",1
"RT @IndustryFixxMag: @TXSTYLEBX @HotWaterz
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https<U+0085>",1
"RT @IndustryFixxMag: @SADADAY @PHADEFOZZY 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https<U+0085>",1
"@TXSTYLEBX @HotWaterz
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/5G1IgnP33I",1
"@SADADAY @PHADEFOZZY 
#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/KCM5nv5zba",1
"RT @IndustryFixxMag: #NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/3QXwE55XpA",1
"#NewMixCd
@SCURRYLIFEDVD x @DJLGee
""Movie Madness 55""
#IndustrFixx
https://t.co/ahFol177Xu https://t.co/3QXwE55XpA",1
RT @IndustryFixxMag: Check out this Fire MixCd: MOVIE MADNESS 55: CAPTAIN AMERICA CIVIL WAR by @SCURRYLIFEDVD Presents @DJLGEE https://t.co<U+0085>,0
Check out this Fire MixCd: MOVIE MADNESS 55: CAPTAIN AMERICA CIVIL WAR by @SCURRYLIFEDVD Presents @DJLGEE https://t.co/U7m9bIhMsa,1
I liked a @YouTube video https://t.co/kYl91zKrxp 13 Biggest Captain America: Civil War Movie / Comic Differences,1
SCURRY LIFE DVD x DJ L GEE- MOVIE MADNESS 55: CAPTAIN AMERICA CIVIL WAR https://t.co/U7m9bIhMsa,1
RT @indiewire: Here's every movie being released in theaters this weekend. What are you seeing? https://t.co/AxgvZntQ87 https://t.co/Ocx7X4<U+0085>,1
Watch on #Periscope: movie review: Captain America<U+27A1>Civil War<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><U+7F8E><U+56FD><U+961F><U+957F>(<U+5185><U+6218>) https://t.co/QaVw3nPcXo,1
"Saw Captain America: Civil War. A LOT happens in that movie but really enjoyed it. Excited for Black Panther movie, seeing his chara here.",1
"Salon hates ""Captain America: Civil War"" for ""making Captain America a douchey libertarian."" There is no better reason to see this movie.",0
Movie date <ed><U+00A0><U+00BC><ed><U+00BE><U+009F><ed><U+00A0><U+00BC><ed><U+00BE><U+009F> (@ AMC Loews Kips Bay 15 - @amctheatres for Captain America: Civil War) https://t.co/JWsxiLgua9 https://t.co/aj0WRZUoyA,1
"Indiewire: 6 Ways to Write a Marvel Movie, According to the Screenwriters of 'Captain America: Civil War' https://t.co/UBBsOMYd3x #film",0
Want to know how to write a Marvel movie? Let the CIVIL WAR writers tell you how: https://t.co/cAHxQDrbgu,1
Captain America: Civil War is easily movie of year.,1
RT @ForbesShowbiz: The box office takes of every Marvel movie... did you contribute to the $207 million take of number one? https://t.co/Jw<U+0085>,1
"6 Ways to Write a Marvel Movie, According to the Screenwriters of 'Captain America: Civil War': The... https://t.co/egnz29XaNv Indiewire",0
"6 Ways to Write a Marvel Movie, According to the Screenwriters of 'Captain America: Civil War': The sprawling... https://t.co/stAboqjNgD",0
Here are the 16 studio films we can't wait to see this summer https://t.co/BoxXWl2z06 #TheNiceGuys #TheConjuring2 https://t.co/4X6rkxgVJW,1
The box office takes of every Marvel movie... did you contribute to the $207 million take of number one? https://t.co/Jw0pk9ySBX,1
"RT @DAlter007: #BlackPanther is the Boba Fett in this movie. Steals the show ""Black Panther Wins Marvel's Civil War"" - @Forbes  https://t.c<U+0085>",1
RT @CinemaAttack: .@Kevfeige hints at a possible #BlackWidow movie in the future! (https://t.co/SYmoRnWF5i) https://t.co/E1fO8P0QDz,1
Movie theater waiting at 7:15 to see  Captain America civil war <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00AC> https://t.co/KUjBOyp2ig,0
@RedbirdMenace @TheAmitie @weed_mouse @jonbernhardt he thinks it's an ok movie but not a super ok movie https://t.co/acuegnIE6A,0
13 Biggest Civil War Movie/Comic Differences https://t.co/FmQ028ujtj,0
RT @iTouchRev: 13 Biggest Civil War Movie/Comic Differences: While the new Captain America movie is subtit... https://t.co/eiFAD5VNzL #Tech<U+0085>,0
13 Biggest Civil War Movie/Comic Differences: While the new Captain America movie is subtit... https://t.co/eiFAD5VNzL #Technology #Game,0
"13 Biggest Civil War Movie/Comic Differences: While the new Captain America movie is subtitled ""Civil War,"" t... https://t.co/wjbC46uZhb",0
.@Kevfeige hints at a possible #BlackWidow movie in the future! (https://t.co/SYmoRnWF5i) https://t.co/E1fO8P0QDz,1
RT @BilgeEbiri: My review of the new Marvel movie AVENGERS 3: AVENGERS V. AVENGERS. https://t.co/pAujIOWEbk,0
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/8hfPYN3Z9q",1
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/Ijo5dsIKvP",1
captain america civil war is probably the best movie that has come out this year i am saying this both with a bias and without a bias,1
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/aMnJFV1oxL",1
RT @HashTag_Marcus_: Captain America Civil War was hands down the best marvel movie....forgot to add my 2 cents last night,1
RT @bendreyfuss: It also wasn<U+0092>t entirely clear to me why William Hurt was even in this movie https://t.co/BFrYb1WmlE,0
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/i1XUWaUOn8",1
I liked a @YouTube video from @tjsotomayor https://t.co/oud6N6XuSh Captain America's Civil War Movie Review From A Black Nerd!,1
I liked a @YouTube video https://t.co/8zLFW0rM2h Captain America: Civil War Movie Review ( Second Viewing ) U.K. Edition ( SPOILERS ),1
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/XUG8w9n1a1",1
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/EZPPqQhl9t",1
"Captain America: Civil War' Captures Politics Of The Moment: The Marvel Cinematic Universe's new movie, Capt... https://t.co/8XFITrPRpO",1
Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/jegplCLPoM,1
"I liked a @YouTube video from @tyronemagnus77 https://t.co/cJ4mMsO9OE Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!",1
Captain America Civil War SPOILERS Movie Review https://t.co/V6rPTOyIGT via @YouTube #BeyondTheTrailer #CivilWar #CaptainAmerica,1
Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/j8uWlRTZgu,1
Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/t6dFLpScvz,1
Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/ADxL7eo9ed,1
Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/PfeXYZFplv,1
"Captain America: Civil War great movie, im in my feelings right now its unbelievable how much I cried at the mid credits scene #TeamCap",1
"RT @InNewYorkGuides: https://t.co/6vjfTHUk9p REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hyp... https://t.co/g6bkHthTw<U+0085>",1
.@NicholasGazin and @notasingleheck on wrote about the new Cap'n America movie for @VICE: https://t.co/xU49Kc1cid https://t.co/Un2nFbeIHB,1
"CBR: REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/wDGh1HxZLP #comics",1
Captain America: Civil War was AMAZING! There are two scenes after the movie; one during the credits &amp; one right after the credits FYI.,1
"https://t.co/6vjfTHUk9p REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hyp... https://t.co/g6bkHthTwY #BatmanvsSuperman",1
RT @businessinsider: Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/bzBCW2vTES https://t.co/AgnJD6P<U+0085>,0
RT @businessinsider: 'Captain America: Civil War<U+0092> is the movie <U+0091>Batman v Superman<U+0092> wanted to be https://t.co/xDVi5zLtJq https://t.co/BDscGZ<U+0085>,1
Captain America: Civil War now number 1 with a bullet in the super hero movie rankings.,1
I liked a @YouTube video https://t.co/YzWeY7w7eg Captain America: Civil War - Movie Review,1
#film Captain America Civil War 1995 Trailer Imagines the Movie 20 Year... https://t.co/0aLmrllVY5 https://t.co/zUMAouXVmB,0
"RT @jasondashbailey: And ICYMI, my review of the summer's first big movie - and some thoughts on the superhero takeover. https://t.co/6tbrM<U+0085>",1
It also wasn<U+0092>t entirely clear to me why William Hurt was even in this movie https://t.co/BFrYb1WmlE,0
Movie Review: <U+0093>Captain America: Civil War<U+0094> https://t.co/DBTE89rORU,1
RT @gearpatrol: Review: <U+0091>Captain America: Civil War<U+0092> is the best avenger's film yet https://t.co/WpyDwEHkWa https://t.co/oDdsOEDgQm,1
Captain America: Civil War best Superhero Movie I have seen so far #captainamerica #superheros #movies <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>,1
im going to see the civil war movie without seeing the captain america movies prior but im getting treated to free movie and snacks so,1
